,Page_Number,Standard,Crane_Model,Configuration,Slew_Range_deg,Track_Width m,Main_Boom_Length m,Boom_Angle_deg,Angle_Jib_to_Main_Boom_deg,Jib_Length m,SL_Mast_Length m,SL_Mast_Radius m,Superlift_Radius m,Counterweight t,Superlift_Counterweight t,Central_Ballast t,Radius_List,Radis column head,head_configure
453,1456,DIN15019.2,,,0-360,8.4,84,75,,,30,15.5,15.0,0,0.0,60,"['72', '78']","['single hook block', 'DS-Code']",SWSL
454,1457,DIN15019.2,,,0-360,8.4,36,65,,24.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
455,1458,DIN15019.2,,,0-360,8.4,36,65,,30.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
456,1459,DIN15019.2,,,0-360,8.4,36,65,,36.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
457,1460,DIN15019.2,,,0-360,8.4,36,65,,42.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
458,1461,DIN15019.2,,,0-360,8.4,36,65,,48.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
459,1462,DIN15019.2,,,0-360,8.4,36,65,,54.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
460,1463,DIN15019.2,,,0-360,8.4,36,65,,60.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
461,1464,DIN15019.2,,,0-360,8.4,36,65,,66.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
462,1465,DIN15019.2,,,0-360,8.4,36,65,,72.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
463,1466,DIN15019.2,,,0-360,8.4,36,65,,78.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
464,1467,DIN15019.2,,,0-360,8.4,36,65,,84.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
465,1468,DIN15019.2,,,0-360,8.4,36,65,,90.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
466,1469,DIN15019.2,,,0-360,8.4,36,65,,96.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
467,1470,DIN15019.2,,,0-360,8.4,42,65,,24.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
468,1471,DIN15019.2,,,0-360,8.4,42,65,,30.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
469,1472,DIN15019.2,,,0-360,8.4,42,65,,36.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
470,1473,DIN15019.2,,,0-360,8.4,42,65,,42.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
471,1474,DIN15019.2,,,0-360,8.4,42,65,,48.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
472,1475,DIN15019.2,,,0-360,8.4,42,65,,54.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
473,1476,DIN15019.2,,,0-360,8.4,42,65,,60.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
474,1477,DIN15019.2,,,0-360,8.4,42,65,,66.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
475,1478,DIN15019.2,,,0-360,8.4,42,65,,72.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
476,1479,DIN15019.2,,,0-360,8.4,42,65,,78.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
477,1480,DIN15019.2,,,0-360,8.4,42,65,,84.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
478,1481,DIN15019.2,,,0-360,8.4,42,65,,90.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
479,1482,DIN15019.2,,,0-360,8.4,42,65,,96.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
480,1483,DIN15019.2,,,0-360,8.4,48,65,,24.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
481,1484,DIN15019.2,,,0-360,8.4,48,65,,30.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
482,1485,DIN15019.2,,,0-360,8.4,48,65,,36.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
483,1486,DIN15019.2,,,0-360,8.4,48,65,,42.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
484,1487,DIN15019.2,,,0-360,8.4,48,65,,48.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
485,1488,DIN15019.2,,,0-360,8.4,48,65,,54.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
486,1489,DIN15019.2,,,0-360,8.4,48,65,,60.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
487,1490,DIN15019.2,,,0-360,8.4,48,65,,66.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
488,1491,DIN15019.2,,,0-360,8.4,48,65,,72.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
489,1492,DIN15019.2,,,0-360,8.4,48,65,,78.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
490,1493,DIN15019.2,,,0-360,8.4,48,65,,84.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
491,1494,DIN15019.2,,,0-360,8.4,48,65,,90.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
492,1495,DIN15019.2,,,0-360,8.4,48,65,,96.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
493,1496,DIN15019.2,,,0-360,8.4,54,65,,24.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
494,1497,DIN15019.2,,,0-360,8.4,54,65,,30.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
495,1498,DIN15019.2,,,0-360,8.4,54,65,,36.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
496,1499,DIN15019.2,,,0-360,8.4,54,65,,42.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
497,1500,DIN15019.2,,,0-360,8.4,54,65,,48.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
498,1501,DIN15019.2,,,0-360,8.4,54,65,,54.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
499,1502,DIN15019.2,,,0-360,8.4,54,65,,60.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
500,1503,DIN15019.2,,,0-360,8.4,54,65,,66.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
501,1504,DIN15019.2,,,0-360,8.4,54,65,,72.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
502,1505,DIN15019.2,,,0-360,8.4,54,65,,78.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
503,1506,DIN15019.2,,,0-360,8.4,54,65,,84.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
504,1507,DIN15019.2,,,0-360,8.4,54,65,,90.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
505,1508,DIN15019.2,,,0-360,8.4,54,65,,96.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
506,1509,DIN15019.2,,,0-360,8.4,60,65,,24.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
507,1510,DIN15019.2,,,0-360,8.4,60,65,,30.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
508,1511,DIN15019.2,,,0-360,8.4,60,65,,36.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
509,1512,DIN15019.2,,,0-360,8.4,60,65,,42.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
510,1513,DIN15019.2,,,0-360,8.4,60,65,,48.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
511,1514,DIN15019.2,,,0-360,8.4,60,65,,54.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
512,1515,DIN15019.2,,,0-360,8.4,60,65,,60.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
513,1516,DIN15019.2,,,0-360,8.4,60,65,,66.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
514,1517,DIN15019.2,,,0-360,8.4,60,65,,72.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
515,1518,DIN15019.2,,,0-360,8.4,60,65,,78.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
516,1519,DIN15019.2,,,0-360,8.4,60,65,,84.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
517,1520,DIN15019.2,,,0-360,8.4,60,65,,90.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
518,1521,DIN15019.2,,,0-360,8.4,60,65,,96.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
519,1522,DIN15019.2,,,0-360,8.4,66,65,,24.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
520,1523,DIN15019.2,,,0-360,8.4,66,65,,30.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
521,1524,DIN15019.2,,,0-360,8.4,66,65,,36.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
522,1525,DIN15019.2,,,0-360,8.4,66,65,,42.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
523,1526,DIN15019.2,,,0-360,8.4,66,65,,48.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
524,1527,DIN15019.2,,,0-360,8.4,66,65,,54.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
525,1528,DIN15019.2,,,0-360,8.4,66,65,,60.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
526,1529,DIN15019.2,,,0-360,8.4,66,65,,66.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
527,1530,DIN15019.2,,,0-360,8.4,66,65,,72.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
528,1531,DIN15019.2,,,0-360,8.4,66,65,,78.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
529,1532,DIN15019.2,,,0-360,8.4,66,65,,84.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
530,1533,DIN15019.2,,,0-360,8.4,66,65,,90.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
531,1534,DIN15019.2,,,0-360,8.4,66,65,,96.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
532,1535,DIN15019.2,,,0-360,8.4,72,65,,24.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
533,1536,DIN15019.2,,,0-360,8.4,72,65,,30.0,30,11.5,11.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
534,1537,DIN15019.2,,,0-360,8.4,72,65,,36.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
535,1538,DIN15019.2,,,0-360,8.4,72,65,,42.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
536,1539,DIN15019.2,,,0-360,8.4,72,65,,48.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
537,1540,DIN15019.2,,,0-360,8.4,72,65,,54.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
538,1541,DIN15019.2,,,0-360,8.4,72,65,,60.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
539,1542,DIN15019.2,,,0-360,8.4,72,65,,66.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
540,1543,DIN15019.2,,,0-360,8.4,72,65,,72.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
541,1544,DIN15019.2,,,0-360,8.4,72,65,,78.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
542,1545,DIN15019.2,,,0-360,8.4,72,65,,84.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
543,1546,DIN15019.2,,,0-360,8.4,72,65,,90.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
544,1547,DIN15019.2,,,0-360,8.4,72,65,,96.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
545,1548,DIN15019.2,,,0-360,8.4,78,65,,30.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
546,1549,DIN15019.2,,,0-360,8.4,78,65,,36.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
547,1550,DIN15019.2,,,0-360,8.4,78,65,,42.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
548,1551,DIN15019.2,,,0-360,8.4,78,65,,48.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
549,1552,DIN15019.2,,,0-360,8.4,78,65,,54.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
550,1553,DIN15019.2,,,0-360,8.4,78,65,,60.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
551,1554,DIN15019.2,,,0-360,8.4,78,65,,66.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
552,1555,DIN15019.2,,,0-360,8.4,78,65,,72.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
553,1556,DIN15019.2,,,0-360,8.4,78,65,,78.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
554,1557,DIN15019.2,,,0-360,8.4,78,65,,84.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
555,1558,DIN15019.2,,,0-360,8.4,78,65,,90.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
556,1559,DIN15019.2,,,0-360,8.4,78,65,,96.0,30,11.5,11.0,160,,0,"['200', '250', '300']","['single hook block', 'DS-Code']",SWSL
557,1560,DIN15019.2,,,0-360,8.4,84,65,,36.0,30,11.5,11.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
558,1561,DIN15019.2,,,0-360,8.4,84,65,,42.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
559,1562,DIN15019.2,,,0-360,8.4,84,65,,48.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
560,1563,DIN15019.2,,,0-360,8.4,84,65,,54.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
561,1564,DIN15019.2,,,0-360,8.4,84,65,,60.0,30,11.5,11.0,160,,0,"['100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
562,1565,DIN15019.2,,,0-360,8.4,84,65,,66.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
563,1566,DIN15019.2,,,0-360,8.4,84,65,,72.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
564,1567,DIN15019.2,,,0-360,8.4,84,65,,78.0,30,11.5,11.0,160,,0,"['150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
565,1568,DIN15019.2,,,0-360,8.4,84,65,,84.0,30,11.5,11.0,160,,0,"['200', '250', '300']","['single hook block', 'DS-Code']",SWSL
566,1569,DIN15019.2,,,0-360,8.4,84,65,,90.0,30,11.5,11.0,160,,0,"['200', '250', '300']","['single hook block', 'DS-Code']",SWSL
567,1570,DIN15019.2,,,0-360,8.4,84,65,,96.0,30,11.5,11.0,160,,0,"['200', '250', '300']","['single hook block', 'DS-Code']",SWSL
568,1571,DIN15019.2,,,0-360,8.4,36,65,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
569,1572,DIN15019.2,,,0-360,8.4,36,65,,,30,11.5,11.0,0,0.0,60,"['72', '78', '84', '90']","['single hook block', 'DS-Code']",SWSL
570,1573,DIN15019.2,,,0-360,8.4,42,65,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
571,1574,DIN15019.2,,,0-360,8.4,42,65,,,30,11.5,11.0,0,0.0,60,"['72', '78', '84']","['single hook block', 'DS-Code']",SWSL
572,1575,DIN15019.2,,,0-360,8.4,48,65,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
573,1576,DIN15019.2,,,0-360,8.4,48,65,,,30,11.5,11.0,0,0.0,60,"['72', '78']","['single hook block', 'DS-Code']",SWSL
574,1577,DIN15019.2,,,0-360,8.4,54,65,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60', '66']","['single hook block', 'DS-Code']",SWSL
575,1578,DIN15019.2,,,0-360,8.4,60,65,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54', '60']","['single hook block', 'DS-Code']",SWSL
576,1579,DIN15019.2,,,0-360,8.4,66,65,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48', '54']","['single hook block', 'DS-Code']",SWSL
577,1580,DIN15019.2,,,0-360,8.4,72,65,,,30,11.5,11.0,0,0.0,60,"['24', '30', '36', '42', '48']","['single hook block', 'DS-Code']",SWSL
578,1581,DIN15019.2,,,0-360,8.4,78,65,,,30,11.5,11.0,0,0.0,60,"['30', '36']","['single hook block', 'DS-Code']",SWSL
579,1582,DIN15019.2,,,0-360,8.4,36,65,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['double hook block *', 'single hook block', 'DS-Code']",SWSL
580,1583,DIN15019.2,,,0-360,8.4,36,65,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
581,1584,DIN15019.2,,,0-360,8.4,36,65,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
582,1585,DIN15019.2,,,0-360,8.4,36,65,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
583,1586,DIN15019.2,,,0-360,8.4,36,65,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
584,1587,DIN15019.2,,,0-360,8.4,36,65,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
585,1588,DIN15019.2,,,0-360,8.4,36,65,,60.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
586,1589,DIN15019.2,,,0-360,8.4,36,65,,66.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
587,1590,DIN15019.2,,,0-360,8.4,36,65,,72.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
588,1591,DIN15019.2,,,0-360,8.4,36,65,,78.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
589,1592,DIN15019.2,,,0-360,8.4,36,65,,84.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
590,1593,DIN15019.2,,,0-360,8.4,36,65,,90.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
591,1594,DIN15019.2,,,0-360,8.4,36,65,,96.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
592,1595,DIN15019.2,,,0-360,8.4,42,65,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
593,1596,DIN15019.2,,,0-360,8.4,42,65,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
594,1597,DIN15019.2,,,0-360,8.4,42,65,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
595,1598,DIN15019.2,,,0-360,8.4,42,65,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
596,1599,DIN15019.2,,,0-360,8.4,42,65,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
597,1600,DIN15019.2,,,0-360,8.4,42,65,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
598,1601,DIN15019.2,,,0-360,8.4,42,65,,60.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
599,1602,DIN15019.2,,,0-360,8.4,42,65,,66.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
600,1603,DIN15019.2,,,0-360,8.4,42,65,,72.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
601,1604,DIN15019.2,,,0-360,8.4,42,65,,78.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
602,1605,DIN15019.2,,,0-360,8.4,42,65,,84.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
603,1606,DIN15019.2,,,0-360,8.4,42,65,,90.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
604,1607,DIN15019.2,,,0-360,8.4,42,65,,96.0,30,13.5,13.0,160,,0,"['50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
605,1608,DIN15019.2,,,0-360,8.4,48,65,,24.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
606,1609,DIN15019.2,,,0-360,8.4,48,65,,30.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
607,1610,DIN15019.2,,,0-360,8.4,48,65,,36.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
608,1611,DIN15019.2,,,0-360,8.4,48,65,,42.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
609,1612,DIN15019.2,,,0-360,8.4,48,65,,48.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
610,1613,DIN15019.2,,,0-360,8.4,48,65,,54.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
611,1614,DIN15019.2,,,0-360,8.4,48,65,,60.0,30,13.5,13.0,160,,0,"['0', '50', '100', '150', '200', '250', '300']","['single hook block', 'DS-Code']",SWSL
